created_at,tweet_id,full_text,airline,quote_count,reply_count,retweet_count,favorite_count,lang,username,tweet_url,token,label_score,label
Thu Nov 02 03:22:52 +0000 2023,"1,72E+23",indonesia bergabung malaysia mengirimkan bantuan kemanusiaan palestina pesawat hercules c tni angkatan udara skuadron pesawat garuda indonesia boeing mengikuti konvoi bantuan,Garuda Indonesia,0,0,0,1,in,YShimizudhani,https://twitter.com/YShimizudhani/status/1719917968954646784,"['indonesia', 'bergabung', 'malaysia', 'mengirimkan', 'bantuan', 'kemanusiaan', 'palestina', 'pesawat', 'hercules', 'c', 'tni', 'angkatan', 'udara', 'skuadron', 'pesawat', 'garuda', 'indonesia', 'boeing', 'mengikuti', 'konvoi', 'bantuan']",-16,negatif
Thu Nov 02 03:21:50 +0000 2023,"1,72E+23",kemaskini indonesia menyertai malaysia menghantar bantuan kemanusiaan palestin buah pesawat c hercules tentera nasional indonesia angkatan udara skuadron pesawat boeing garuda indonesia menyertai konvoi bantuan,Garuda Indonesia,0,1,0,0,in,sahabatcrew1,https://twitter.com/sahabatcrew1/status/1719917707389436235,"['kemaskini', 'indonesia', 'menyertai', 'malaysia', 'menghantar', 'bantuan', 'kemanusiaan', 'palestin', 'buah', 'pesawat', 'c', 'hercules', 'tentera', 'nasional', 'indonesia', 'angkatan', 'udara', 'skuadron', 'pesawat', 'boeing', 'garuda', 'indonesia', 'menyertai', 'konvoi', 'bantuan']",-16,negatif
Thu Nov 02 02:59:33 +0000 2023,"1,72E+23",kuartal iii pendapatan garuda indonesia group persen,Garuda Indonesia,0,0,0,1,in,VIVAcoid,https://twitter.com/VIVAcoid/status/1719912099361804698,"['kuartal', 'iii', 'pendapatan', 'garuda', 'indonesia', 'group', 'persen']",1,positif
Thu Nov 02 02:25:11 +0000 2023,"1,72E+23",kemaskini indonesia menyertai malaysia menghantar bantuan kemanusiaan palestin buah pesawat c hercules tentera nasional indonesia angkatan udara skuadron pesawat boeing garuda indonesia menyertai konvoi bantuan,Garuda Indonesia,205,148,10088,15879,in,Marchfoward,https://twitter.com/Marchfoward/status/1719903450019037634,"['kemaskini', 'indonesia', 'menyertai', 'malaysia', 'menghantar', 'bantuan', 'kemanusiaan', 'palestin', 'buah', 'pesawat', 'c', 'hercules', 'tentera', 'nasional', 'indonesia', 'angkatan', 'udara', 'skuadron', 'pesawat', 'boeing', 'garuda', 'indonesia', 'menyertai', 'konvoi', 'bantuan']",-16,negatif
Thu Nov 02 02:12:55 +0000 2023,"1,72E+23",garuda indonesia rugi rp kuartal iii,Garuda Indonesia,4,4,2,4,in,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1719900362453504424,"['garuda', 'indonesia', 'rugi', 'rp', 'kuartal', 'iii']",-5,negatif
Thu Nov 02 02:00:00 +0000 2023,"1,72E+23",garuda indonesia rabu amp kamis uob pesan tiket flygaruda app website garuda indonesia kartu kredit uob kode promo gauob info selengkapnya,Garuda Indonesia,0,1,1,3,in,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1719897111700140136,"['garuda', 'indonesia', 'rabu', 'amp', 'kamis', 'uob', 'pesan', 'tiket', 'flygaruda', 'app', 'website', 'garuda', 'indonesia', 'kartu', 'kredit', 'uob', 'kode', 'promo', 'gauob', 'info', 'selengkapnya']",-3,negatif
Thu Nov 02 01:49:50 +0000 2023,"1,72E+23",syamsudin noor wahyuni diterima langsung gm gapura angkasa eko gm garuda indonesia agung gm pertamina hariyanto membahas terkait jalur penerbangan banjarmasin jeddah wahyuni kalimantan selatan memiliki masyarakat,Garuda Indonesia,0,1,0,0,in,ImigrasiBJM_,https://twitter.com/ImigrasiBJM_/status/1719894555976507565,"['syamsudin', 'noor', 'wahyuni', 'diterima', 'langsung', 'gm', 'gapura', 'angkasa', 'eko', 'gm', 'garuda', 'indonesia', 'agung', 'gm', 'pertamina', 'hariyanto', 'membahas', 'terkait', 'jalur', 'penerbangan', 'banjarmasin', 'jeddah', 'wahyuni', 'kalimantan', 'selatan', 'memiliki', 'masyarakat']",-5,negatif
Thu Nov 02 00:04:56 +0000 2023,"1,72E+23",cita nya pengen ngajak business class nya garuda indonesia,Garuda Indonesia,0,0,0,2,in,RadenRomeo_,https://twitter.com/RadenRomeo_/status/1719868153902309780,"['cita', 'nya', 'pengen', 'ngajak', 'business', 'class', 'nya', 'garuda', 'indonesia']",2,positif
Wed Nov 01 20:07:32 +0000 2023,"1,72E+23",kuartal iii garuda indonesia angkut juta penumpang,Garuda Indonesia,0,0,0,0,in,jurnascom,https://twitter.com/jurnascom/status/1719808412903719170,"['kuartal', 'iii', 'garuda', 'indonesia', 'angkut', 'juta', 'penumpang']",0,netral
Wed Nov 01 19:10:07 +0000 2023,"1,72E+23",garuda indonesia raih peningkatan pendapatan persen,Garuda Indonesia,0,0,0,0,in,jurnascom,https://twitter.com/jurnascom/status/1719793964340088836,"['garuda', 'indonesia', 'raih', 'peningkatan', 'pendapatan', 'persen']",3,positif
Wed Nov 01 16:43:59 +0000 2023,"1,72E+23",ndasmuuu cok,Garuda Indonesia,0,0,0,0,in,GarudaIndo86610,https://twitter.com/GarudaIndo86610/status/1719757185633358152,"['ndasmuuu', 'cok']",0,netral
Wed Nov 01 16:27:35 +0000 2023,"1,72E+23",garuda indonesia airlines,Garuda Indonesia,0,2,0,0,in,0nlyhuman,https://twitter.com/0nlyhuman/status/1719753057662009405,"['garuda', 'indonesia', 'airlines']",0,netral
Wed Nov 01 15:31:13 +0000 2023,"1,72E+23",im marrying an hour or so good luck with your own galery for the words of the reasons wan na go home and get well soon yaa you can check garuda indonesia dunia akhirat kelak,Garuda Indonesia,1,1,0,0,en,speedingjunkie,https://twitter.com/speedingjunkie/status/1719738876061942028,"['im', 'marrying', 'an', 'hour', 'or', 'so', 'good', 'luck', 'with', 'your', 'own', 'galery', 'for', 'the', 'words', 'of', 'the', 'reasons', 'wan', 'na', 'go', 'home', 'and', 'get', 'well', 'soon', 'yaa', 'you', 'can', 'check', 'garuda', 'indonesia', 'dunia', 'akhirat', 'kelak']",5,positif
Wed Nov 01 15:03:04 +0000 2023,"1,72E+23",sok sokan ngaltar alasnya garuda indonesia,Garuda Indonesia,0,0,0,0,in,tsukienaga,https://twitter.com/tsukienaga/status/1719731791962194173,"['sok', 'sokan', 'ngaltar', 'alasnya', 'garuda', 'indonesia']",0,netral
Wed Nov 01 13:45:43 +0000 2023,"1,72E+23",la compagnie arienne garuda indonesia raliser le octobre dernier un vol entre jakarta et solo un boo commercial avec passagers bord en usant du combustible produit base dhuile de palmiste,Garuda Indonesia,0,0,0,0,fr,season_media,https://twitter.com/season_media/status/1719712322799735177,"['la', 'compagnie', 'arienne', 'garuda', 'indonesia', 'raliser', 'le', 'octobre', 'dernier', 'un', 'vol', 'entre', 'jakarta', 'et', 'solo', 'un', 'boo', 'commercial', 'avec', 'passagers', 'bord', 'en', 'usant', 'du', 'combustible', 'produit', 'base', 'dhuile', 'de', 'palmiste']",2,positif
Wed Nov 01 13:45:37 +0000 2023,"1,72E+23",welcome aboard garuda indonesias november flight enjoy the november colours magazine featuring motogp support and sustainable aviation fuel trials get inspired for your next adventure,Garuda Indonesia,0,0,0,6,en,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1719712299639095636,"['welcome', 'aboard', 'garuda', 'indonesias', 'november', 'flight', 'enjoy', 'the', 'november', 'colours', 'magazine', 'featuring', 'motogp', 'support', 'and', 'sustainable', 'aviation', 'fuel', 'trials', 'get', 'inspired', 'for', 'your', 'next', 'adventure']",9,positif
Wed Nov 01 11:40:06 +0000 2023,"1,72E+23",pendapatan garuda indonesia kuartal iii capai usd miliar melesat persen,Garuda Indonesia,1,0,0,0,in,kumparan,https://twitter.com/kumparan/status/1719680709923848662,"['pendapatan', 'garuda', 'indonesia', 'kuartal', 'iii', 'capai', 'usd', 'miliar', 'melesat', 'persen']",0,netral
Wed Nov 01 11:16:32 +0000 2023,"1,72E+23",nonton berita perang israel vs palestina negara dunia tdk hentikan israel masjid suci milik alloh swt kawan kawan bangunlah burung garuda indonesia bangunlah singa singa macan macan indonesia,Garuda Indonesia,0,0,0,0,in,Dodifai04601157,https://twitter.com/Dodifai04601157/status/1719674782135021595,"['nonton', 'berita', 'perang', 'israel', 'vs', 'palestina', 'negara', 'dunia', 'tdk', 'hentikan', 'israel', 'masjid', 'suci', 'milik', 'alloh', 'swt', 'kawan', 'kawan', 'bangunlah', 'burung', 'garuda', 'indonesia', 'bangunlah', 'singa', 'singa', 'macan', 'macan', 'indonesia']",-1,negatif
Wed Nov 01 10:43:46 +0000 2023,"1,72E+23",garuda indonesia please,Garuda Indonesia,0,0,0,0,in,yustitus,https://twitter.com/yustitus/status/1719666536561119412,"['garuda', 'indonesia', 'please']",-3,negatif
Wed Nov 01 10:32:36 +0000 2023,"1,72E+23",selamat terpilihnya ketua sekretaris jenderal selamat bertugas semoga melanjutkan perjuangan teman teman awak kabin maskapai garuda indonesia salam solidaritas,Garuda Indonesia,1,0,0,3,in,fspbi_indonesia,https://twitter.com/fspbi_indonesia/status/1719663723147833531,"['selamat', 'terpilihnya', 'ketua', 'sekretaris', 'jenderal', 'selamat', 'bertugas', 'semoga', 'melanjutkan', 'perjuangan', 'teman', 'teman', 'awak', 'kabin', 'maskapai', 'garuda', 'indonesia', 'salam', 'solidaritas']",10,positif
Wed Nov 01 10:20:57 +0000 2023,"1,72E+23",temukan dapatkan octarine parfum pramugari pilot tahan aroma fresh elegan inspired by garuda indonesia parfume perfume farfum pria wanita murah original rp shopee,Garuda Indonesia,0,0,0,0,in,sumatera_com,https://twitter.com/sumatera_com/status/1719660794827432303,"['temukan', 'dapatkan', 'octarine', 'parfum', 'pramugari', 'pilot', 'tahan', 'aroma', 'fresh', 'elegan', 'inspired', 'by', 'garuda', 'indonesia', 'parfume', 'perfume', 'farfum', 'pria', 'wanita', 'murah', 'original', 'rp', 'shopee']",3,positif
Wed Nov 01 09:26:09 +0000 2023,"1,72E+23",beban membengkak garuda indonesia berbalik tekor rp triliun,Garuda Indonesia,0,0,0,2,in,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1719647001858761182,"['beban', 'membengkak', 'garuda', 'indonesia', 'berbalik', 'tekor', 'rp', 'triliun']",-10,negatif
Wed Nov 01 09:18:06 +0000 2023,"1,72E+23",garuda indonesia gimane inii delay gaada pemberitahuan gw kudu connecting flight nii,Garuda Indonesia,0,0,0,0,in,effendii_,https://twitter.com/effendii_/status/1719644977230381416,"['garuda', 'indonesia', 'gimane', 'inii', 'delay', 'gaada', 'pemberitahuan', 'gw', 'kudu', 'connecting', 'flight', 'nii']",-9,negatif
Wed Nov 01 09:00:03 +0000 2023,"1,72E+23",jelajahi tanjungpinang garuda indonesia diskon penerbangan berdua business class penerbangan bertiga berempat economy class pesan tiketnya aplikasi flygaruda,Garuda Indonesia,0,1,0,5,in,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1719640434568495183,"['jelajahi', 'tanjungpinang', 'garuda', 'indonesia', 'diskon', 'penerbangan', 'berdua', 'business', 'class', 'penerbangan', 'bertiga', 'berempat', 'economy', 'class', 'pesan', 'tiketnya', 'aplikasi', 'flygaruda']",-2,negatif
Wed Nov 01 08:00:02 +0000 2023,"1,72E+23",terbang sehat amp nyaman malang jakarta periode november by garuda indonesia,Garuda Indonesia,0,0,0,0,in,SalikaTravel,https://twitter.com/SalikaTravel/status/1719625329273184415,"['terbang', 'sehat', 'amp', 'nyaman', 'malang', 'jakarta', 'periode', 'november', 'by', 'garuda', 'indonesia']",2,positif
Wed Nov 01 07:50:32 +0000 2023,"1,72E+23",temukan dapatkan tiket pesawat garuda indonesia promo rute domestik rp shopee,Garuda Indonesia,0,0,0,0,in,Remi064590,https://twitter.com/Remi064590/status/1719622939925188917,"['temukan', 'dapatkan', 'tiket', 'pesawat', 'garuda', 'indonesia', 'promo', 'rute', 'domestik', 'rp', 'shopee']",0,netral
Wed Nov 01 04:26:27 +0000 2023,"1,72E+23",pemeriksaan kebenaran isi jenis ikan goby ekor koli tuj dki jakarta bandara sentani via garuda indonesia,Garuda Indonesia,0,0,0,1,in,BKIPMJayapura,https://twitter.com/BKIPMJayapura/status/1719571580064551246,"['pemeriksaan', 'kebenaran', 'isi', 'jenis', 'ikan', 'goby', 'ekor', 'koli', 'tuj', 'dki', 'jakarta', 'bandara', 'sentani', 'via', 'garuda', 'indonesia']",-6,negatif
Wed Nov 01 04:00:13 +0000 2023,"1,72E+23",berkomitmen mengurangi emisi karbon garuda indonesia merilis penerbangan khusus sustainable aviation fuel saf bioavtur j nama,Garuda Indonesia,0,0,0,0,in,DestinAsianID,https://twitter.com/DestinAsianID/status/1719564976984055938,"['berkomitmen', 'mengurangi', 'emisi', 'karbon', 'garuda', 'indonesia', 'merilis', 'penerbangan', 'khusus', 'sustainable', 'aviation', 'fuel', 'saf', 'bioavtur', 'j', 'nama']",3,positif
Wed Nov 01 03:26:04 +0000 2023,"1,72E+23",garuda indonesia giaa catat rugi rp triliun pendapatan melonjak,Garuda Indonesia,0,1,0,0,in,Bisniscom,https://twitter.com/Bisniscom/status/1719556386126983416,"['garuda', 'indonesia', 'giaa', 'catat', 'rugi', 'rp', 'triliun', 'pendapatan', 'melonjak']",-6,negatif
Wed Nov 01 03:00:00 +0000 2023,"1,72E+23",wujudkan rencana perjalanan garuda indonesia beli tiket rabu kartu kredit debit bni dapatkan potongan tambahan rp kode promo bniwow info selengkapnya,Garuda Indonesia,0,1,2,0,in,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1719549825199259738,"['wujudkan', 'rencana', 'perjalanan', 'garuda', 'indonesia', 'beli', 'tiket', 'rabu', 'kartu', 'kredit', 'debit', 'bni', 'dapatkan', 'potongan', 'tambahan', 'rp', 'kode', 'promo', 'bniwow', 'info', 'selengkapnya']",0,netral
Wed Nov 01 02:39:16 +0000 2023,"1,72E+23",pt garuda indonesia melaksanakan penerbangan komersial bahan bakar pertamina sustainable aviation fuel saf bandara soekarno hatta tangerang bandara adi soemarmo solo jumat,Garuda Indonesia,0,0,1,5,in,angkasareview,https://twitter.com/angkasareview/status/1719544606076158061,"['pt', 'garuda', 'indonesia', 'melaksanakan', 'penerbangan', 'komersial', 'bahan', 'bakar', 'pertamina', 'sustainable', 'aviation', 'fuel', 'saf', 'bandara', 'soekarno', 'hatta', 'tangerang', 'bandara', 'adi', 'soemarmo', 'solo', 'jumat']",-2,negatif
Wed Nov 01 02:00:01 +0000 2023,"1,72E+23",terbang garuda indonesia kartu kredit bank mega kode promo gamega potongannya berlaku pembelian aplikasi flygaruda website garuda indonesia info lengkap,Garuda Indonesia,0,0,0,0,in,IndonesiaGaruda,https://twitter.com/IndonesiaGaruda/status/1719534730620829880,"['terbang', 'garuda', 'indonesia', 'kartu', 'kredit', 'bank', 'mega', 'kode', 'promo', 'gamega', 'potongannya', 'berlaku', 'pembelian', 'aplikasi', 'flygaruda', 'website', 'garuda', 'indonesia', 'info', 'lengkap']",-8,negatif
Wed Nov 01 01:55:21 +0000 2023,"1,72E+23",kak sabrina terima kasih juno,Garuda Indonesia,0,0,0,0,in,garuda_cargo,https://twitter.com/garuda_cargo/status/1719533554575491322,"['kak', 'sabrina', 'terima', 'kasih', 'juno']",3,positif
Wed Nov 01 01:47:43 +0000 2023,"1,72E+23",selamat pagi kak sabrina cek tersedia tanggal oktober berkenan pengecekan berkala call center terima kasih juno,Garuda Indonesia,0,1,0,0,in,garuda_cargo,https://twitter.com/garuda_cargo/status/1719531634712776793,"['selamat', 'pagi', 'kak', 'sabrina', 'cek', 'tersedia', 'tanggal', 'oktober', 'berkenan', 'pengecekan', 'berkala', 'call', 'center', 'terima', 'kasih', 'juno']",4,positif
Wed Nov 01 00:37:09 +0000 2023,"1,72E+22",pendapatan usaha garuda indonesia giaa us miliar periode januari september,Garuda Indonesia,0,0,0,0,in,InvestorID,https://twitter.com/InvestorID/status/1719513874284908675,"['pendapatan', 'usaha', 'garuda', 'indonesia', 'giaa', 'us', 'miliar', 'periode', 'januari', 'september']",-4,negatif
Tue Oct 31 22:33:28 +0000 2023,"1,72E+22",dont forget to sue bunch of vloggers after the flight to complete the garuda indonesia experience,Garuda Indonesia,0,0,0,1,en,berak_sekampung,https://twitter.com/berak_sekampung/status/1719482749877203005,"['dont', 'forget', 'to', 'sue', 'bunch', 'of', 'vloggers', 'after', 'the', 'flight', 'to', 'complete', 'the', 'garuda', 'indonesia', 'experience']",0,netral
Tue Oct 31 21:18:26 +0000 2023,"1,72E+23",garuda indonesia pk gua ex a o bv b m wl ln years pk guc ex a o bx b m wl ln years pk gud ex b b sh wl ln years pk gue ex b b sh wl ln years,Garuda Indonesia,0,0,0,7,en,Vespina_ZZ336,https://twitter.com/Vespina_ZZ336/status/1719463864964989153,"['garuda', 'indonesia', 'pk', 'gua', 'ex', 'a', 'o', 'bv', 'b', 'm', 'wl', 'ln', 'years', 'pk', 'guc', 'ex', 'a', 'o', 'bx', 'b', 'm', 'wl', 'ln', 'years', 'pk', 'gud', 'ex', 'b', 'b', 'sh', 'wl', 'ln', 'years', 'pk', 'gue', 'ex', 'b', 'b', 'sh', 'wl', 'ln', 'years']",-7,negatif
Tue Oct 31 21:14:14 +0000 2023,"1,72E+23",garuda indonesia opby bbn airlines indonesia pk bbn ex om edb ex ei dcg b as bcf wl ln years el al israel airlines x ekz ex t elal b n bcf wl ln years,Garuda Indonesia,0,0,0,3,in,Vespina_ZZ336,https://twitter.com/Vespina_ZZ336/status/1719462811208929609,"['garuda', 'indonesia', 'opby', 'bbn', 'airlines', 'indonesia', 'pk', 'bbn', 'ex', 'om', 'edb', 'ex', 'ei', 'dcg', 'b', 'as', 'bcf', 'wl', 'ln', 'years', 'el', 'al', 'israel', 'airlines', 'x', 'ekz', 'ex', 't', 'elal', 'b', 'n', 'bcf', 'wl', 'ln', 'years']",-6,negatif
Tue Oct 31 10:54:21 +0000 2023,"1,72E+23",videonya udh sebulan tp sempet nonton emg ya garuda indonesia one of the best airlines tp sayang garuda indonesia blm armada ya okelah dgn airbus a neo yg dibeli gw pgn bgt liat gia pake boeing airbus a,Garuda Indonesia,0,1,0,0,in,dms_hrl,https://twitter.com/dms_hrl/status/1719306808723210432,"['videonya', 'udh', 'sebulan', 'tp', 'sempet', 'nonton', 'emg', 'ya', 'garuda', 'indonesia', 'one', 'of', 'the', 'best', 'airlines', 'tp', 'sayang', 'garuda', 'indonesia', 'blm', 'armada', 'ya', 'okelah', 'dgn', 'airbus', 'a', 'neo', 'yg', 'dibeli', 'gw', 'pgn', 'bgt', 'liat', 'gia', 'pake', 'boeing', 'airbus', 'a']",3,positif
Tue Oct 31 10:50:02 +0000 2023,"1,72E+23",fait sensation en ralisant un vol avec un carburant dhuile de palmiste une premire mondiale dans laviation avec des missions de co rduites et un impact positif sur lenvironnement lindonsie nous rgale avec cette inno,Garuda Indonesia,0,0,0,0,fr,dapaarnaud,https://twitter.com/dapaarnaud/status/1719305723845259377,"['fait', 'sensation', 'en', 'ralisant', 'un', 'vol', 'avec', 'un', 'carburant', 'dhuile', 'de', 'palmiste', 'une', 'premire', 'mondiale', 'dans', 'laviation', 'avec', 'des', 'missions', 'de', 'co', 'rduites', 'et', 'un', 'impact', 'positif', 'sur', 'lenvironnement', 'lindonsie', 'nous', 'rgale', 'avec', 'cette', 'inno']",4,positif
Tue Oct 31 10:00:42 +0000 2023,"1,72E+23",while flying blue rolled out partner first class awards couple of weeks ago the program has officially announced these new additions,Garuda Indonesia,0,0,0,0,en,airlinesandme,https://twitter.com/airlinesandme/status/1719293307434733648,"['while', 'flying', 'blue', 'rolled', 'out', 'partner', 'first', 'class', 'awards', 'couple', 'of', 'weeks', 'ago', 'the', 'program', 'has', 'officially', 'announced', 'these', 'new', 'additions']",2,positif
Tue Oct 31 09:00:27 +0000 2023,"1,72E+23",yuk nikmatin liburan seru garuda indonesia diskon rp ribu nih transaksi pakai promo berlaku senin kamis desember info,Garuda Indonesia,0,0,0,2,in,mandiricard,https://twitter.com/mandiricard/status/1719278148142215224,"['yuk', 'nikmatin', 'liburan', 'seru', 'garuda', 'indonesia', 'diskon', 'rp', 'ribu', 'nih', 'transaksi', 'pakai', 'promo', 'berlaku', 'senin', 'kamis', 'desember', 'info']",13,positif
Tue Oct 31 08:59:07 +0000 2023,"1,72E+23",info karir pt aero systems indonesia garuda indonesia group bagikan link postingan membantu orang membutuhkan pekerjaan,Garuda Indonesia,0,0,0,3,in,InfoLokerKita,https://twitter.com/InfoLokerKita/status/1719277811205362161,"['info', 'karir', 'pt', 'aero', 'systems', 'indonesia', 'garuda', 'indonesia', 'group', 'bagikan', 'link', 'postingan', 'membantu', 'orang', 'membutuhkan', 'pekerjaan']",0,netral
Tue Oct 31 07:02:01 +0000 2023,"1,72E+23",hong kong jakarta lampung,Garuda Indonesia,0,0,0,2,in,winajae34603,https://twitter.com/winajae34603/status/1719248343598280921,"['hong', 'kong', 'jakarta', 'lampung']",0,netral
Tue Oct 31 06:28:01 +0000 2023,"1,72E+23",top pertamina memantapkan produk avtur saf resmi menggaet garuda indonesia konsumen,Garuda Indonesia,1,0,0,0,in,pikiranrakyat22,https://twitter.com/pikiranrakyat22/status/1719239785162924180,"['top', 'pertamina', 'memantapkan', 'produk', 'avtur', 'saf', 'resmi', 'menggaet', 'garuda', 'indonesia', 'konsumen']",2,positif
